,,,,,,,,,32,8589.013774,1200.083112,10635.97266,4376.913544,28324.60164,2841.883249,15485.33943,15415.48946,20628.16342,532.8666347
,,,,,,,,,33,18680.2078,27001.81831,10708.66706,6707.661649,22839.81377,12125.31338,10660.82063,19592.36247,21790.19672,3301.708516
,,,,,,,,,34,9208.179255,12007.59959,8935.309731,28117.6943,1009.608258,25388.95871,26270.8251,12752.98247,24255.74474,13926.93814
,,,,,,,,,35,8814.571024,26765.66142,22139.2112,26058.09168,4000.267381,4555.481316,25200.13793,28112.54553,6000.515454,18226.38777
,,,,,,,,,36,18723.74419,2224.959476,6503.016956,18916.60201,24914.51706,2418.574015,17965.50156,8570.228154,9388.507431,11752.28672
,,,,,,,,,37,4115.499123,21842.26305,13611.73518,29641.47125,29431.57608,4581.996257,9298.96721,18040.26461,13358.43899,28117.41929
,,,,,,,,,38,8021.933797,28593.69024,11988.59021,16044.2515,5981.543511,16366.93086,2387.51784,4397.697059,5125.160075,6845.545817
,,,,,,,,,39,3964.9225,46.60884662,28968.44139,3352.912068,9553.11526,25029.95099,19766.62613,13161.38641,4807.401325,20975.07653
,,,,,,,,,40,1709.219212,29134.46131,7697.587563,17484.99428,14414.13141,9536.229255,15517.88126,11904.86689,11440.43952,4383.010339
,,,,,,,,,41,12382.58651,16341.54585,11803.97833,6795.680731,19676.64672,1449.149182,12721.68994,4918.503984,19056.55166,29132.78291
,,,,,,,,,42,23238.08417,29992.81744,14769.67154,476.7143093,4624.194074,4854.248797,16279.79665,27620.04372,20633.10023,2816.357306
,,,,,,,,,43,5639.550634,24169.49615,25628.66282,13731.80441,14124.34568,21725.95664,7232.513748,20675.27604,28599.98964,9080.961613
,,,,,,,,,44,15216.78141,27470.12689,28889.72802,10007.10176,8243.242614,26342.84435,17050.60618,6393.443417,25230.33732,18614.26861
,,,,,,,,,45,19907.46616,25548.97996,13887.87487,26459.87786,307.4284539,22577.23076,15481.93164,11802.4939,16119.11614,27869.08252
,,,,,,,,,46,21351.44876,601.5343893,5933.948319,16252.14372,10659.63802,8415.01906,18810.90442,10223.63026,12776.705,3352.971539
,,,,,,,,,47,7349.383282,27705.3438,9167.919282,16278.30227,3698.042472,12633.52618,22573.92996,23859.49962,24786.45254,19218.84257
,,,,,,,,,48,21300.69307,9100.135234,23238.47199,21706.00532,28837.38392,25865.15684,7568.901012,19218.94906,16815.10454,25964.53932
,,,,,,,,,49,6497.340209,15401.81283,21641.06902,29008.58425,15401.69793,7322.231362,26135.40606,4875.68335,20990.1422,6429.671891
,,,,,,,,,50,2645.532065,21016.80126,10147.33,3652.346883,28083.79595,2509.792806,11507.96147,14367.15775,21600.72292,17833.60269
,,,,,,,,,51,15613.35708,6501.133979,6317.415422,28836.97167,22800.37026,2685.091209,8939.965079,9920.676077,724.0494713,13818.11065
,,,,,,,,,52,3740.939048,3207.856133,25643.55087,8989.459541,6317.148073,22703.12211,25941.08453,13457.44964,238.5236179,27472.78339
,,,,,,,,,53,1445.088369,2845.303652,26762.13297,651.6844032,20595.80748,27959.06471,8242.589585,15424.99969,9354.149382,8504.800601
,,,,,,,,,54,15567.89222,29013.73501,20094.7921,523.5098405,29191.66147,27143.29103,13995.42499,26820.81777,2894.827011,29842.42284
,,,,,,,,,55,10613.52931,17464.70624,8661.986759,14020.94002,23674.34364,7775.219489,11226.47417,24156.16943,4933.943564,25234.99491
,,,,,,,,,56,14639.77683,11132.98449,24760.39596,4062.039216,3586.620014,25000.10244,4110.719117,5239.481089,22489.44835,5844.577765
,,,,,,,,,57,28887.74138,2362.354627,7471.827934,28333.08927,10520.61228,9010.709565,6229.570072,2224.405397,20367.92011,17171.96683
,,,,,,,,,58,14534.31249,1838.189733,9441.934699,3537.209564,25439.84089,24131.90866,2052.266807,18981.0036,18111.23979,1792.896406
,,,,,,,,,59,26839.92227,19471.775,11514.35315,6998.192548,29303.87595,23111.64419,27155.80613,25260.87862,19698.88585,26201.46801
,,,,,,,,,60,15881.20767,8059.588513,25373.32396,20222.40611,6898.909462,9467.203836,12570.69447,8734.318893,23097.74207,19394.54912
,,,,,,,,,61,22742.16095,10911.81898,15679.41136,12767.74262,19340.80975,18200.59817,4575.736512,28698.51937,25001.06536,20517.34856
,,,,,,,,,62,28235.67143,24861.41732,20238.64154,24775.95005,9020.978032,13373.35552,5559.872424,15201.64899,6801.669348,16336.93397
,,,,,,,,,63,8290.569541,21946.58709,43.08530245,8451.834135,7230.688076,29492.54925,29337.65301,1652.318457,26759.17091,10988.72881
,,,,,,,,,64,24283.62506,108.820152,11488.07009,22805.1918,18199.85475,25628.2517,11976.81678,27763.70153,16085.60514,15435.8617
,,,,,,,,,65,21729.153,4295.718349,17478.18841,16974.63401,9007.298012,3019.504849,3438.133956,29138.23616,5145.499563,2788.7046
,,,,,,,,,66,22538.07175,26876.0853,2187.564212,22419.10892,27714.20694,11863.52906,24186.1136,10791.82027,1939.656906,28225.80263
,,,,,,,,,67,19781.12368,6923.596653,9111.441672,3938.438687,7511.204868,14517.8265,16297.90773,20098.39295,18247.34863,7894.153611
,,,,,,,,,68,8674.444041,7130.456459,27297.55331,16683.55663,23038.8101,7795.657276,10281.3783,21005.5546,13440.402,12091.58474
,,,,,,,,,69,13252.75058,19527.16334,9629.496753,26209.95273,12929.69262,24889.8129,23565.71675,5850.003225,14413.34465,4892.04938
,,,,,,,,,70,18563.76548,24360.36323,8194.701534,5197.491343,27109.28293,12247.15782,12526.77567,3454.668351,17018.09677,26611.76238
,,,,,,,,,71,1122.507554,28588.92591,21641.67501,25188.27682,24267.31629,2172.759331,4386.257849,11092.73533,16099.53454,281.3874346
,,,,,,,,,72,27917.45362,23880.30425,15440.55973,21879.81211,16410.83268,20245.07529,22154.98783,15161.62501,7410.980959,21681.20043
,,,,,,,,,73,18931.67051,10588.42293,29252.19585,9713.64446,29154.30693,4720.634197,18395.02239,19244.83019,16771.81959,23851.09729
,,,,,,,,,74,17148.94918,11774.53088,16391.46064,1184.687657,10877.2286,19745.9912,18190.43083,29116.64951,16439.7544,4436.036084
,,,,,,,,,75,26555.85258,10029.17235,7479.442447,9518.371075,21050.76916,1813.985133,21662.20695,19852.16317,391.0355251,27694.59344
,,,,,,,,,76,6139.657971,29359.43561,24149.03077,7749.180699,17802.11712,5431.975382,5574.558643,24332.20561,13096.16259,1683.937969
,,,,,,,,,77,18210.94163,12893.6901,13194.20415,9198.780374,4975.361579,15556.45899,26894.88818,28982.60126,7923.617384,14121.63231
,,,,,,,,,78,25313.17231,6390.365129,3943.199489,24490.09815,28476.18137,26885.44819,26948.56226,20703.57788,18589.46142,5474.934509
,,,,,,,,,79,3383.872411,29251.40248,27460.85056,1775.741733,25356.51068,11900.68515,16145.52007,1870.960494,21727.0475,17978.18254
,,,,,,,,,80,8951.912977,10080.65598,6149.912642,28886.03295,6377.169029,11841.29583,14156.84609,22519.83166,6695.741073,11044.54045
,,,,,,,,,81,16442.66628,17552.84047,29417.46846,14341.38041,15507.49633,228.2730674,6361.79098,9387.318507,23838.90944,21873.98779
,,,,,,,,,82,13626.37433,4340.687999,12775.51664,15695.16728,4051.149766,20000.43834,18183.16864,2159.395956,2272.623638,11468.06749
,,,,,,,,,83,24431.92974,3527.701395,153.1145656,5629.004929,7061.725334,25971.85911,26338.38401,10464.83598,6811.424625,28208.25939
,,,,,,,,,84,5687.034955,14734.95326,29489.32048,20067.80031,5777.260333,15609.18383,1530.23561,10791.49324,21529.02691,27288.79645
,,,,,,,,,85,22779.84589,13481.09888,3796.277008,10251.7311,18871.64507,22075.66693,25791.37105,19829.16367,29764.32921,25124.80666
,,,,,,,,,86,20224.02673,9799.512153,15752.33988,26413.00475,22396.49426,999.8712671,8534.375639,7357.29523,14398.25803,16246.84663
,,,,,,,,,87,878.9203382,7832.856087,12119.48274,20214.62859,741.62748,15268.6056,15388.3074,3307.990149,5916.941252,576.6631723
,,,,,,,,,88,24769.18909,21126.67319,12908.17527,16411.43726,1645.254005,28248.60275,21974.99694,1654.736228,4628.46713,18146.84055
,,,,,,,,,89,2044.809764,18925.95254,25956.18047,27568.99433,28585.45904,20225.99704,16536.34541,7055.311772,28910.22086,4644.902683
,,,,,,,,,90,29266.38462,29250.66477,3157.617681,4272.730671,3733.678505,7356.010451,25467.51284,12332.8763,25450.60318,12280.40016
,,,,,,,,,91,11716.99136,9768.261675,21121.71163,22018.82474,29879.69345,18141.57203,14660.78138,7176.079135,15132.28101,4040.403228
,,,,,,,,,92,25093.56965,16911.91569,8264.050793,2210.949485,1915.157435,24854.38508,15611.5421,903.3429208,27103.6166,8839.898298
,,,,,,,,,93,29122.75821,20819.57242,26762.82554,9456.447258,29392.79852,29541.24053,25699.57098,1144.516896,6819.51126,14178.46173
,,,,,,,,,94,4841.361377,16478.62658,26198.62482,10661.87061,2308.934235,21772.93882,4820.239728,945.4216248,11193.37055,25325.03011
,,,,,,,,,95,5289.30162,27639.4756,12903.64765,1748.258057,10286.76635,26936.43117,22661.50963,19316.35314,7059.030881,1868.636648
,,,,,,,,,96,9386.769867,19679.9047,6368.970484,20440.80714,796.0143475,9406.917273,13387.76511,2561.672744,9415.166974,2183.833605
,,,,,,,,,97,9587.706013,24927.44196,12409.76844,22386.07538,2.357640586,6022.927498,10529.27807,24279.84306,16271.55383,17161.07985
,,,,,,,,,98,5065.66819,10722.19183,23954.93595,7833.429412,4134.096989,7326.927853,29930.90263,15692.14534,356.4404684,26352.53527
,,,,,,,,,99,18607.02873,27523.41179,24005.85252,12854.95128,8987.111801,17747.99268,5123.109302,17642.40566,836.7678019,8110.650334
,,,,,,,,,100,6326.876734,11670.42083,28372.58392,19015.85255,29513.66527,5029.01309,28580.38025,1495.569098,12833.7773,4268.882236
,,,,,,,,,101,2132.232782,1629.063862,19339.35244,15088.13046,7383.385136,10072.64425,10599.14312,8828.222253,17691.03774,18947.40147
,,,,,,,,,102,22006.95285,18532.18993,5499.415207,14749.7258,13829.18442,27415.78277,19102.19541,22285.45507,17389.88799,22102.81432
,,,,,,,,,103,27571.31561,15673.13998,29804.4751,2287.145907,26935.64848,2779.023157,15156.27022,138.9467802,15814.77914,15841.05408
,,,,,,,,,104,3552.001822,28454.3289,13551.24307,2101.970502,20287.89616,12017.61565,13261.68993,26638.45511,10610.59681,1419.138583
,,,,,,,,,105,9758.095193,9199.757482,7724.586933,12565.2906,25256.20251,4438.959988,16985.8454,17632.67532,17904.81069,18309.02732
,,,,,,,,,106,13361.04494,15909.56315,28352.9778,826.4363045,6721.816793,20500.51989,21781.22895,1075.330417,2744.308013,11385.01805
,,,,,,,,,107,15610.00804,25666.24936,12555.16921,22267.57816,25803.38724,16504.61016,15878.35385,22176.78132,25682.18998,28170.72828
,,,,,,,,,108,3710.915832,11434.12562,7749.243709,27284.19539,28033.63876,17151.91691,27952.57449,2241.897717,15993.64811,19656.21904
,,,,,,,,,109,23629.80446,15592.83957,28364.07155,16272.72649,8022.378039,8355.618374,15385.81004,9044.026918,21105.1691,29947.69639
,,,,,,,,,110,28617.88827,24429.33086,20520.08058,23667.69138,22019.12839,748.8353777,7114.056144,10317.40521,6997.238156,442.7330891
,,,,,,,,,111,5526.293608,28180.09104,13784.84894,15779.82575,21927.66774,6785.765498,1487.98428,11349.4218,28013.02207,14209.98513
,,,,,,,,,112,27980.24643,2722.684959,3648.258696,5123.624833,13160.66485,13734.07408,19403.12163,6061.947394,22489.18271,29546.15502
,,,,,,,,,113,5561.055008,24735.11657,25860.0902,20379.82324,7202.55126,20564.55805,3526.164535,261.8156204,28105.21772,29970.33466
,,,,,,,,,114,14692.89105,4102.992925,21095.3549,19734.17957,24113.51111,132.468803,2211.569888,26042.4462,19825.10466,26771.43204
,,,,,,,,,115,295.0919623,19267.20181,25625.28873,17748.27859,11266.56455,22069.22858,8397.25728,6645.909855,28336.65777,9433.158994
,,,,,,,,,116,26980.07384,26959.51375,8388.454575,12915.39878,2290.600727,12250.09888,22109.08991,21697.11847,12138.22913,19984.76929
,,,,,,,,,117,26377.06114,18203.38983,440.4674842,1279.970181,11920.36747,9387.437897,26343.6125,390.0223885,9242.307827,22806.95617
,,,,,,,,,118,3118.595592,13731.56283,26734.57943,12520.24208,21752.39154,17926.02303,3673.56995,17419.07466,20582.7311,22778.31104
,,,,,,,,,119,9112.73358,5753.607825,26678.69171,22501.74819,24356.26358,27819.03105,16084.4256,27780.42659,28065.92645,26245.45476
,,,,,,,,,120,23427.27045,18888.14189,8429.088204,26088.79912,5543.659067,9484.048548,18599.56803,23518.715,2880.821274,19234.14134
,,,,,,,,,121,23750.60004,1485.840292,28821.14791,2874.14979,3723.490698,7653.697378,19054.22045,10918.40902,6259.231933,10558.47501
,,,,,,,,,122,1656.193331,13958.34884,22323.37171,11514.63871,5913.597421,967.3060778,5745.320414,1594.033998,25327.69927,20447.67287
,,,,,,,,,123,14949.93115,19241.32157,14840.19009,19067.24929,21231.04589,29025.81471,5012.383427,23641.29494,515.1719183,5298.523301
,,,,,,,,,124,21293.17868,8318.479551,26493.9475,3483.369961,4803.124558,9326.505463,20374.58079,20516.96706,15863.30522,17057.94335
,,,,,,,,,125,12951.56174,20001.78578,1970.846688,5619.904106,12912.59029,29634.50619,27764.61942,13443.87022,3416.665441,12688.7741
,,,,,,,,,126,9263.198264,1246.012468,7421.849184,25569.78244,15550.259,6338.283748,10353.66985,1931.32413,26516.03835,13819.00252
,,,,,,,,,127,18794.85259,29328.42913,18799.57952,14432.87776,29411.56802,12544.85055,26554.74786,10257.02113,13778.55982,15450.21186
,,,,,,,,,128,25027.59336,26889.37759,18556.59646,24675.47512,14425.19469,1596.911003,8609.520049,10082.02821,21110.21238,5979.134099
,,,,,,,,,129,22295.43775,24370.53767,12904.23924,26641.61717,20427.68754,22621.97538,26924.18035,25643.28417,25485.72388,10629.75744
,,,,,,,,,130,5362.175881,2243.117009,13999.36008,5895.632716,13721.47139,18866.57157,27765.29007,18819.02265,837.7184107,13334.06987
,,,,,,,,,131,5247.655934,25405.78847,18659.11899,17100.58143,21613.44526,28229.87135,398.7197169,13824.0869,3540.51832,28056.75585
,,,,,,,,,132,15251.46136,26120.3334,1848.77635,15006.72771,27294.23855,10164.38952,10281.60355,1254.279744,9812.844247,13735.86392
,,,,,,,,,133,9245.347848,27749.29748,3790.873139,26610.78178,7623.84814,2100.407894,22605.53511,26443.15822,11788.79153,9372.288463
,,,,,,,,,134,16841.07751,10159.17592,10695.80139,15099.35304,23679.24246,8894.958727,24766.07467,27338.37783,3408.600582,29148.59918
,,,,,,,,,135,20045.30342,24459.3621,2935.930584,19961.86803,22146.673,907.8055784,24576.57275,9358.291232,1115.630491,2439.506669
,,,,,,,,,136,7229.577585,4237.513789,19104.16555,4788.209784,20459.60102,3770.932518,18645.48196,21017.504,7175.538209,2330.915678
,,,,,,,,,137,27349.28715,15709.21338,28981.37901,10650.28716,6037.816898,5547.711702,15465.53883,5295.964133,12424.77394,16269.77893
,,,,,,,,,138,20695.92745,21281.99344,3140.163682,3239.045716,269.6539452,14668.70591,28191.68006,26765.51009,14817.3728,18725.33346
,,,,,,,,,139,20830.13111,25807.86709,29057.53154,8609.909253,29569.52229,19422.88293,24059.11507,25539.80011,18497.67776,13397.6599
,,,,,,,,,140,16624.56637,29294.36296,5494.695972,17212.92891,5019.781358,9097.86065,26401.4267,4148.01707,5919.078499,16215.17232
,,,,,,,,,141,25729.39368,11681.73194,3954.531713,11140.96649,12896.57836,13297.17729,3321.207153,652.1890489,7164.396027,24482.3709
,,,,,,,,,142,19475.26534,6958.966093,1787.731811,12376.12566,23355.89964,29678.84048,21826.18612,23023.19435,26127.3739,29588.255
,,,,,,,,,143,16431.92665,17756.42521,8514.614103,26034.24051,2285.419781,26051.71103,21376.52512,6206.198547,29188.95484,11280.35217
,,,,,,,,,144,15429.3733,5921.267203,23856.99721,29433.66332,15548.25039,14004.78212,6820.705335,9934.974839,9264.145712,6677.345264
,,,,,,,,,145,19859.66786,29307.3683,5720.671228,12609.19116,21312.70989,26999.97642,28337.6577,18269.60977,18177.00756,14115.86099
,,,,,,,,,146,4178.193262,887.913794,19443.32161,11790.51876,27358.30672,12066.17743,18365.24914,29719.8136,5048.036495,23975.63937
,,,,,,,,,147,6624.446514,2871.028147,8108.988705,2193.984907,4568.371809,8478.446651,25610.53439,14824.85499,7462.630476,24354.94273
,,,,,,,,,148,7095.20824,6526.045274,21406.56604,22630.44901,6521.160669,5819.411058,28431.31372,23880.35592,26823.6381,4544.515401
,,,,,,,,,149,1800.442154,21831.85108,28407.0937,24839.57879,10250.94874,9433.261427,3380.945387,19072.03906,4627.038846,12407.83351
,,,,,,,,,150,3328.287767,26411.85103,15257.01541,3792.467778,6222.985092,29883.46993,25951.51007,15173.16608,725.410016,12051.77539
,,,,,,,,,151,17588.73071,2591.436853,9776.813734,20522.63639,13352.60229,19396.69753,9709.405725,16444.9733,24888.89535,15395.36865
,,,,,,,,,152,20635.71881,17528.00498,11148.39989,2618.376552,9119.936084,14626.38209,19235.20048,29762.2994,23681.29848,23623.26309
,,,,,,,,,153,21102.32938,6950.703186,3990.359934,19750.84738,22360.54128,3172.056425,6115.358754,22481.73637,13834.29383,21627.25412
,,,,,,,,,154,10449.7633,26975.82829,12524.18176,17347.76255,29782.35969,18568.83726,26294.51847,4202.431514,17387.60846,25361.85179
,,,,,,,,,155,25543.92771,14743.72049,16486.7832,29539.38849,18679.85908,12582.48335,13949.57543,1063.077017,24304.75602,8328.003446
,,,,,,,,,156,11776.02179,10658.99623,19114.51023,1800.638872,26034.89712,6982.333564,15021.67944,25477.58084,16535.20024,21016.831
,,,,,,,,,157,28808.86538,23225.84728,11939.89846,27240.70387,19011.69866,18306.88456,6858.954797,28805.50632,29738.72919,28416.37399
,,,,,,,,,158,9249.972715,12693.18783,12190.75667,24429.76903,28835.28539,29608.46336,12921.50183,21476.65669,15849.99397,15004.41443
,,,,,,,,,159,16471.41954,16234.78336,27681.25138,28186.49801,7710.634063,3867.806962,921.8144675,1367.524011,5771.570907,2381.455963
,,,,,,,,,160,4348.748198,5280.229788,27632.65449,19542.16657,8947.629916,20445.9874,5815.136222,16359.70144,6381.729038,16535.41219
,,,,,,,,,161,8284.278493,8162.238248,20984.66809,45.95660731,29694.3479,8860.585523,19001.23554,23950.87338,3586.133372,23541.78765
,,,,,,,,,162,15357.51824,22876.12066,4789.552917,28758.96329,4649.002637,8778.348948,13064.09413,24214.47065,16823.05763,27421.78124
,,,,,,,,,163,18628.37709,28583.53255,4872.36739,21297.24998,21606.94644,28934.69379,28809.74394,28525.0679,17710.15975,1723.74525
,,,,,,,,,164,16007.72929,16828.50049,4497.402456,19849.6408,17852.54226,8233.419547,11685.27432,255.6869522,15323.20171,16424.11965
,,,,,,,,,165,16126.96345,11181.72759,29069.48499,25864.26484,27180.78822,10069.73043,13121.22912,15925.23971,16024.86658,24851.88467
,,,,,,,,,166,22313.49602,17358.72325,21773.3562,6905.782252,20950.38456,12425.71475,7804.545453,3169.624641,12173.30526,25559.21507
,,,,,,,,,167,5934.89287,23589.645,13992.45592,9745.52373,5372.232615,12943.22037,10930.80793,5057.235174,12444.14281,20143.00105
,,,,,,,,,168,19861.9035,17771.53491,4444.922053,12112.7191,19854.27392,12283.16257,1345.331578,17275.89432,16354.71054,23661.35702
,,,,,,,,,169,21144.01814,11883.5438,3327.336821,6652.837421,1382.524939,8623.195612,13342.42286,12363.75938,2052.313132,19201.9416
,,,,,,,,,170,8018.479414,6489.774171,9841.595781,29658.22993,1775.618191,7364.858681,13457.89936,4838.828983,7019.174696,24126.3847
,,,,,,,,,171,27596.58721,27989.692,6714.503163,22229.86188,6251.446193,4800.762436,29598.81827,9695.384076,23698.6017,22089.45171
,,,,,,,,,172,26147.80586,20622.41374,4075.763036,22072.31753,5032.873561,21373.86113,22542.61497,27380.22182,4125.499601,18345.7481
,,,,,,,,,173,6835.120806,72.24140632,20679.56419,21871.17382,14862.48083,12625.74338,14945.99507,18786.87409,13947.91621,1104.92387
,,,,,,,,,174,14311.1218,25373.59066,3542.028616,411.0563206,14589.28068,4134.42163,19086.31119,16051.86359,13735.82025,18677.44675
,,,,,,,,,175,3715.178036,23760.28056,14458.23885,9677.85289,1412.932327,24053.70277,2740.908759,19380.02774,2817.754239,20249.10105
,,,,,,,,,176,2606.695094,25141.22361,10266.58135,26880.34094,25878.44718,22462.50479,19347.94304,8034.243704,22294.26935,13709.50226
,,,,,,,,,177,28200.74755,22727.47636,21909.74142,20643.31683,10718.02091,5692.041511,20262.69081,12839.74447,29315.83312,5270.982745
,,,,,,,,,178,7890.219027,10384.9183,23561.44447,1354.455043,588.8231126,22675.47802,10156.3818,28204.75627,13352.64081,23449.78513
,,,,,,,,,179,19506.2497,16330.95253,25452.68006,29270.04614,11548.23018,10613.85261,19705.81745,21949.08536,19145.36401,17631.34551
,,,,,,,,,180,10106.27402,19406.56181,19896.88906,23971.33748,5465.464142,6226.311015,29705.87465,17747.78807,12276.53166,22313.982
,,,,,,,,,181,20913.34263,14904.12035,16354.46029,8471.511035,5687.573551,377.7573392,25464.92978,13732.09549,18534.97638,21076.51464
,,,,,,,,,182,15847.57676,1080.308632,14797.9779,29154.37826,4867.944185,18093.86041,21134.2407,8818.093564,17197.71281,27992.04074
,,,,,,,,,183,4679.221076,1428.520646,23663.82478,14035.36535,16402.65333,16516.66797,25116.22232,20626.70302,17026.72655,29161.19091
,,,,,,,,,184,1544.239153,23486.23169,28562.04285,14241.39125,5318.763364,21850.33292,14753.98467,20644.07813,23213.90941,10461.92563
,,,,,,,,,185,14150.78438,15955.22731,5998.493426,26619.29841,2072.363148,24556.13372,11880.22123,7313.14238,18548.58388,23520.4645
,,,,,,,,,186,6647.36067,5606.790479,13116.54009,21551.01667,23642.17129,4916.946889,10054.81172,11596.48781,6175.779926,19879.88746
,,,,,,,,,187,19716.87231,20108.95464,2202.269695,14572.71628,18498.83489,3959.435067,10467.90383,19562.57204,21511.95567,4542.182165
,,,,,,,,,188,26084.08492,26954.30699,15961.41818,27344.95436,17654.93349,15306.18392,9066.987172,11404.31291,2314.496009,5124.565284
,,,,,,,,,189,16006.31515,3877.854828,14775.9857,10966.58344,1802.624618,25630.57227,12119.14469,27575.41528,3474.260186,28873.87677
,,,,,,,,,190,4667.200909,9847.72707,10048.62331,28171.40816,10202.61875,23680.66564,12287.94731,21409.01702,14338.64644,9030.690019
,,,,,,,,,191,19473.78436,6426.880273,8628.846124,1936.579897,19387.19942,27515.74911,21141.89192,23291.0511,2652.883649,26215.14547
,,,,,,,,,192,8153.008208,11501.06126,17040.96498,14662.0203,3415.293955,4628.000349,10528.51263,12464.16042,2294.104494,26083.35413
